Date,Open,High,Low,Close,Adj Close,Volume,dividendYield,targetMeanPrice,earningsDate,beta,priceToBook,priceToSalesTrailing12Months,forwardPE
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,130.40760803222656,18869300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-04,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,131.9317626953125,17995900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-05,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,134.25160217285156,26101800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-06,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,133.34091186523438,20824500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-09,139.58999633789062,139.75,136.4600067138672,137.52000427246094,131.8263397216797,25773900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,130.44595336914062,28903400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-11,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,130.48428344726562,24726100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-12,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,131.8263397216797,27010000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-13,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,131.6345977783203,23363100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,130.68556213378906,16731400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-17,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,131.70172119140625,17814200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-18,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,132.78488159179688,23982100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-19,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,135.22935485839844,35772100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-20,141.00999450683594,141.64999389648438,138.25,139.44000244140625,133.66683959960938,39167300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-23,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,133.37921142578125,17139300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,131.69212341308594,29773200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-25,137.5,139.9600067138672,136.02999877929688,139.36000061035156,133.59014892578125,21382000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-26,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,133.76268005371094,17456600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,132.02760314941406,22477700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-09-30,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,133.27377319335938,17280900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-01,139.66000366210938,140.25,137.0,137.07000732421875,131.39495849609375,21466600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,129.07513427734375,30521700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-03,134.9499969482422,136.75,133.22000122070312,136.27999877929688,130.63763427734375,24132900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-04,136.75,138.25,136.4199981689453,138.1199951171875,132.4014129638672,22897700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-07,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,131.44287109375,15303700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,130.0529022216797,25550500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-09,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,132.51651000976562,19749900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-10,138.49000549316406,139.6699981689453,138.25,139.10000610351562,133.34091186523438,17654600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-11,140.1199951171875,141.02999877929688,139.5,139.67999267578125,133.89686584472656,25446000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,133.7722930908203,13304300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-15,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,135.70863342285156,19695700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-16,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,134.5966796875,20751600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-17,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,133.90650939941406,21460600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,131.72088623046875,32273500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-21,138.4499969482422,138.5,137.00999450683594,138.42999267578125,132.69863891601562,20078200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,130.72389221191406,27431000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-23,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,131.55795288085938,29844600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-24,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,134.14614868164062,37029300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-25,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,134.9033966064453,25959700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-28,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,138.22018432617188,35280100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,136.9164581298828,20589500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-30,143.52000427246094,145.0,142.7899932861328,144.61000061035156,138.62277221679688,18496600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,137.43408203125,24605100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-01,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,137.76962280273438,33128400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-04,144.8300018310547,145.0,144.16000366210938,144.5500030517578,138.56527709960938,16912000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-05,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,138.47898864746094,18250200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,138.09552001953125,16575800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-07,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,138.28724670410156,17786700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-08,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,139.91688537597656,16732700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-11,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,140.06068420410156,14362600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-12,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,140.98095703125,18641600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-13,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,141.2109832763672,16919200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-14,147.02000427246094,148.41000366210938,147.0,148.05999755859375,141.92994689941406,19729800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-15,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,143.7608642578125,23485700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-18,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,144.11550903320312,21534000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-19,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,144.1634521484375,23935700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-20,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,143.91334533691406,25696800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-21,149.39999389648438,149.8000030517578,148.5,149.47999572753906,143.77870178222656,18576100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-22,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,143.88455200195312,15901800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-25,150.0,151.35000610351562,149.9199981689453,151.22999572753906,145.46197509765625,22420900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-26,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,146.23147583007812,24620100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-27,152.3300018310547,152.5,151.52000427246094,152.32000732421875,146.51040649414062,15184400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-11-29,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,145.6062469482422,11977300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-02,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,143.84605407714844,27418400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-03,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,143.61520385742188,24066000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-04,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,144.1346435546875,17574700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-05,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,144.21156311035156,17869100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-06,150.99000549316406,151.8699951171875,150.27000427246094,151.75,145.9621124267578,16403500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-09,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,145.5870361328125,16687400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,145.36581420898438,16476100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-11,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,145.91404724121094,18856600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-12,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,147.3953094482422,24612100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-13,153.0,154.88999938964844,152.8300018310547,154.52999877929688,148.63609313964844,23845400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-16,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,149.59796142578125,24144200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-17,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,148.7899932861328,25425600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,148.4822235107422,24129200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-19,154.0,155.77000427246094,153.75,155.7100067138672,149.7711181640625,24958900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-20,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,151.40628051757812,53477500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-23,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,151.40628051757812,17718200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,151.37741088867188,8989200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-26,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,152.61819458007812,14520600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-27,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,152.89715576171875,18412800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,151.5793914794922,16348400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,151.68519592285156,18369400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,154.4938507080078,22622100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,152.57012939453125,21116200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,152.96449279785156,20813700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,151.56980895996094,21634100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,153.98402404785156,27746500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,155.90777587890625,21385000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,155.18638610839844,20725900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,157.0523681640625,21626500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,155.9462432861328,23477400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,156.95620727539062,21417900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,159.83213806152344,23865400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,160.7266845703125,34371700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,160.1495819091797,29517200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,159.3800811767578,24138800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,160.36117553710938,19680800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,158.74522399902344,24918100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,156.0904998779297,32078100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,159.14923095703125,24899900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
